lon,lat,elevacion,pendiente,distancia_hospital,distancia_via,poblacion_distrito,crecimiento_distrito,agua,electricidad,alcantarillado,area_m2,patrimonial,industrial_incompatible,cerca_rio,uso_suelo_compatible,iat,apto
-65.25848660755332,-19.030167514429877,2800.0,0.0,1135.0,142.0,81668,0.018,1,1,0,8923.696321161799,0,0,0,0.8,65.2,1
-65.26090333434395,-19.04788827563862,2800.1,0.1,352.8,45.8,16206,0.005,1,1,0,16811.79345671779,1,0,0,0.8,0.0,0
-65.27242834325926,-19.043032499263834,2760.9,3.0,580.8,15.3,116400,0.045,0,1,1,16712.698092653118,0,0,0,1,78.0,1
-65.26663592652393,-19.020563731172057,2849.4,6.3,2324.0,227.5,81668,0.018,1,1,1,14888.33594212005,0,0,0,1,76.0,1
-65.30072904542317,-19.020478665536448,2919.5,19.8,4454.0,77.3,116400,0.045,1,1,1,17857.600592853007,1,0,0,0.8,0.0,0
-65.27456252226843,-19.063099443001928,2702.6,20.8,2044.1,209.2,42074,0.032,1,1,1,5859.189604473317,0,0,0,1,0.0,0
-65.23962241038635,-19.08802627156756,2900.0,0.8,4388.4,728.2,40398,0.05,1,1,1,10787.265765335564,0,0,1,1,0.0,0
-65.30565681763073,-19.01299968194475,2949.7,1.1,5383.9,92.5,116400,0.045,1,1,0,7491.088689634798,0,0,0,0.8,90.5,1
-65.28697755975259,-19.020858789163942,2894.2,2.0,3400.3,131.3,116400,0.045,1,1,1,9938.670170134754,0,0,1,0.8,0.0,0
-65.26031396466244,-19.0373447516237,2799.2,1.2,835.0,40.0,81668,0.018,1,1,1,11225.83724261704,0,0,0,0.8,69.0,1
-65.29142951261282,-19.01016159295678,2900.0,0.0,4640.0,369.2,116400,0.045,1,1,1,19805.260350936267,0,0,0,1,93.7,1
-65.2362612470166,-19.018847170291135,2806.1,42.0,1365.3,477.8,81668,0.018,1,1,1,15091.424565988445,0,0,0,1,0.0,0
-65.28999739765209,-19.010850803695668,2900.0,0.0,4494.8,219.7,116400,0.045,1,1,0,18185.316901889855,0,0,0,0.8,88.8,1
-65.28035504428509,-19.031708159620027,2857.1,9.2,2028.8,168.7,116400,0.045,1,1,1,17774.747728980023,1,0,0,0.8,0.0,0
-65.23251420919173,-19.082055921682713,2890.4,21.9,4178.1,176.3,40398,0.05,1,1,1,3433.8156636872454,0,0,1,0.8,0.0,0
-65.2801638872742,-19.024783611216037,2850.4,4.9,2638.7,13.9,116400,0.045,1,1,0,5940.800517695186,1,0,0,1,0.0,0
-65.25420415526631,-19.05224999950097,2851.1,2.4,187.4,132.9,16206,0.005,1,1,1,3681.7152977821706,1,0,0,1,0.0,0
-65.28064892602313,-18.999190937740465,2864.0,6.7,4976.5,732.5,116400,0.045,1,1,1,8874.573304749789,1,0,0,0.8,0.0,0
-65.24773988516941,-19.04033553671586,2850.0,0.0,978.3,121.5,81668,0.018,1,0,1,15058.998267242634,0,0,0,1,66.6,1
-65.2977272335063,-19.01952829864807,2900.0,0.0,4279.5,25.5,116400,0.045,1,1,1,17569.125459877003,0,1,0,1,0.0,0
-65.25557969584172,-19.044151496409622,2803.3,6.6,641.9,25.2,16206,0.005,0,1,1,11445.2219113794,1,0,0,0.8,0.0,0
-65.28071382107119,-19.060739036791354,2810.5,54.8,2149.4,4.9,42074,0.032,1,1,1,15709.456451278835,0,1,0,1,0.0,0
-65.26380164268944,-19.02731209369461,2801.4,3.0,1747.7,98.2,81668,0.018,1,1,1,3662.5946513212143,0,0,0,1,0.0,0
-65.25958280211178,-19.036829805310525,2799.8,0.7,906.6,15.4,81668,0.018,1,1,1,16141.720056444861,0,0,1,1,0.0,0
-65.2651977731039,-19.02645930572802,2802.6,1.9,1915.2,32.8,81668,0.018,1,1,0,15023.970312477208,0,0,0,0.8,70.5,1
-65.2730791963,-19.048847585902276,2753.1,14.1,665.4,9.4,42074,0.032,0,1,1,18365.51697825799,0,0,0,0.8,60.8,1
-65.28147990778342,-19.029908543529544,2890.4,9.1,2256.6,155.7,116400,0.045,1,1,1,17521.956687369522,0,0,0,0.8,85.6,1
-65.23873334631716,-19.088401188899148,2899.3,5.1,4463.5,729.7,40398,0.05,1,1,1,14880.260981063913,0,0,0,1,90.0,1
-65.25189107742143,-19.044788251507697,2849.1,3.3,849.5,47.5,81668,0.018,1,1,1,11629.179016746864,1,1,0,0.8,0.0,0
-65.30912180085194,-18.99941300465703,2999.9,1.6,6714.9,634.8,116400,0.045,1,1,1,14808.461931653657,0,0,0,1,89.9,1
-65.25767320188088,-19.016199017686343,2851.2,8.0,1987.8,114.3,81668,0.018,1,1,1,4399.8704000240805,0,0,0,1,0.0,0
-65.25749272768113,-19.055349737589463,2828.3,14.9,462.0,201.4,40398,0.05,1,1,0,17678.942986682596,0,0,1,0.8,0.0,0
-65.31366873976746,-18.999009786572664,2955.8,10.3,7069.4,490.7,116400,0.045,1,1,1,12655.766271568822,0,0,0,1,86.2,1
-65.27218186650921,-19.069758579852447,2711.5,14.0,2657.5,21.1,42074,0.032,1,1,1,8889.415321862274,0,0,0,0.8,77.8,1
-65.25398663838304,-19.05798298045728,2883.9,34.6,742.8,52.7,16206,0.005,1,1,1,3827.349450731306,1,0,1,1,0.0,0
-65.24898473887839,-19.012677579869692,2915.2,49.5,2087.8,58.7,81668,0.018,1,0,1,8014.903681708122,0,0,0,0.8,0.0,0
-65.24769552050604,-19.011283097191082,2897.7,21.8,2037.7,30.3,81668,0.018,1,1,1,14885.826200701254,0,0,0,0.8,0.0,0
-65.23864237838048,-19.07189032179757,2909.7,52.1,2891.4,101.9,40398,0.05,1,1,1,19073.234048429586,0,0,0,1,0.0,0
-65.24899160746234,-19.05028933842596,2853.6,2.4,729.3,89.7,40398,0.05,1,1,1,3690.957745494709,0,0,0,0.8,0.0,0
-65.3030472563063,-19.007712309661283,2924.2,9.2,5602.4,109.0,116400,0.045,1,1,1,5248.632812375306,0,0,0,0.8,90.7,1
-65.27492571879887,-19.038538844263424,2841.8,19.7,1087.1,305.5,116400,0.045,1,1,1,17508.22901321525,0,1,1,0.5,0.0,0
-65.26984681687335,-19.018808722661078,2802.6,8.3,2713.9,4.2,116400,0.045,1,1,1,4966.496698945812,0,0,0,1,0.0,0
-65.27386571752064,-19.0106906967673,2839.3,25.2,3583.8,51.1,116400,0.045,1,1,0,14651.11829673353,1,0,0,1,0.0,0
-65.27223674618772,-19.01457079918878,2800.8,3.4,3183.7,134.6,116400,0.045,1,1,1,11477.60550648606,0,0,0,0.8,95.0,1
-65.26560852238693,-19.0205500940858,2849.3,3.6,2233.2,120.1,81668,0.018,1,1,1,13996.551300602207,0,0,0,0.8,77.1,1
-65.24193285121376,-19.04956791996887,2852.0,9.3,1475.7,59.4,40398,0.05,1,1,1,17572.474286635104,1,0,1,0.8,0.0,0
-65.24094062477823,-19.04200862889375,2894.3,22.9,1369.5,167.5,81668,0.018,1,1,1,5415.950375409724,0,0,0,1,0.0,0
-65.27024557912397,-19.014436620045224,2803.4,9.2,3026.0,39.3,116400,0.045,0,1,1,17446.781749006957,0,0,0,1,87.7,1
-65.26146279077354,-19.06271796978234,2823.5,32.1,1377.8,69.6,42074,0.032,1,1,1,10499.844382464526,0,0,0,0.8,0.0,0
-65.26254379097641,-19.010961201796086,2897.6,16.6,2753.6,411.0,81668,0.018,1,1,1,13248.453670749997,0,0,1,1,0.0,0
-65.25366575076994,-19.029376668312384,2809.2,16.0,660.9,27.5,81668,0.018,1,1,1,13091.861015714565,0,0,0,1,0.0,0
-65.28366734709637,-19.00069621940033,2883.7,5.3,5089.4,655.6,116400,0.045,1,1,0,4893.149203385399,0,1,0,0.5,0.0,0
-65.28580213603198,-19.00623967861052,2900.0,0.0,4739.4,377.8,116400,0.045,0,1,1,5721.107415829409,0,0,0,0.8,86.5,1
-65.26713619768304,-19.038484183047885,2765.1,12.0,758.8,31.8,116400,0.045,1,1,0,8109.235191883764,0,0,0,0.8,69.8,1
-65.23783092961736,-19.039439094392467,2881.2,11.6,1369.2,5.8,81668,0.018,1,1,1,19661.526822477772,0,0,1,1,0.0,0
-65.26441333658454,-19.05431542481695,2795.7,21.8,959.0,20.2,16206,0.005,1,1,1,6827.189997704632,1,0,0,1,0.0,0
-65.27769575260884,-19.034141349574067,2841.0,8.1,1641.4,379.8,116400,0.045,0,1,0,14832.394521200917,0,0,1,1,0.0,0
-65.264494141501,-19.03003946305254,2800.0,0.0,1659.6,18.2,116400,0.045,1,1,1,16238.573159537866,0,0,0,1,89.5,1
-65.24999354947343,-19.024213293103674,2861.5,24.2,839.2,34.8,81668,0.018,1,1,1,6780.350461215819,0,1,0,1,0.0,0
-65.28013566429748,-19.050637390160016,2752.0,17.5,1422.6,60.2,42074,0.032,1,1,1,6231.8743953154,0,0,0,1,0.0,0
-65.30106032508284,-19.00925130175289,2900.0,0.0,5335.9,147.4,116400,0.045,1,0,1,7304.470390230173,0,0,0,1,91.8,1
-65.28039939289707,-19.0238116861341,2852.2,9.8,2744.2,15.6,116400,0.045,1,1,0,5656.494701896397,0,0,0,1,85.7,1
-65.2716846226903,-19.02519784996005,2800.0,0.0,2272.9,118.9,116400,0.045,1,1,1,9575.997949848756,0,0,1,1,0.0,0
-65.27393671738226,-19.07224471782505,2700.0,1.0,2987.0,9.4,42074,0.032,1,1,1,17092.736751950302,0,0,0,1,90.9,1
-65.2691416923624,-19.04602129101583,2799.9,1.5,164.2,203.2,42074,0.032,1,1,1,19956.26212662963,0,0,1,1,0.0,0
-65.27116761017625,-19.016951749385896,2806.8,13.6,2941.2,113.2,116400,0.045,1,1,0,19389.89338138094,0,0,0,1,83.2,1
-65.27678091057474,-19.054431350262536,2700.0,0.8,1354.7,106.1,42074,0.032,1,1,1,3235.892131806929,0,0,0,1,0.0,0
-65.26324125109875,-19.060254813788045,2800.0,0.3,1246.4,77.6,42074,0.032,1,1,0,3834.6083503413615,0,0,0,1,0.0,0
-65.23750113446553,-19.044756442812368,2833.4,36.6,1825.0,85.3,81668,0.018,1,1,1,14246.657026062887,0,0,1,1,0.0,0
-65.27726009575768,-19.017766737024097,2848.7,4.2,3221.4,127.4,116400,0.045,0,1,1,7079.94398992153,0,0,0,1,91.9,1
-65.23898586667944,-19.048951378491477,2845.3,10.4,1792.7,205.0,40398,0.05,0,1,1,14074.449252567085,0,0,1,1,0.0,0
-65.2962294194038,-19.01039752593792,2900.0,0.0,4912.6,567.5,116400,0.045,1,1,1,7412.06356094939,0,1,0,0.5,85.8,1
-65.25429551855075,-19.053554775397803,2850.3,1.7,277.2,104.0,16206,0.005,0,1,0,5814.482161587603,1,0,1,1,0.0,0
-65.27989211132899,-19.04793879978633,2769.5,12.5,1315.4,84.2,42074,0.032,1,1,1,5084.096441129141,0,0,0,1,73.2,1
-65.30176368482142,-19.002199645124854,2920.0,53.9,5987.5,433.2,116400,0.045,1,1,1,4071.9606426356904,1,0,0,0.8,0.0,0
-65.23897674285003,-19.023407420468356,2849.5,1.2,1290.8,54.3,81668,0.018,1,1,1,15314.467819587775,0,0,0,0.8,71.7,1
-65.27495993641534,-19.029275106988468,2818.0,14.2,1944.8,17.3,116400,0.045,0,1,1,10749.374484587464,0,1,0,0.5,71.9,1
-65.27268174148196,-19.037080519226084,2769.5,66.5,1065.6,100.9,116400,0.045,1,1,1,5933.074036753054,0,0,0,0.8,0.0,0
-65.24754532136205,-19.073823562374518,2952.4,14.9,2620.1,268.1,40398,0.05,1,1,1,7579.56304539592,0,0,0,1,85.4,1
-65.28965858587405,-19.061317304309018,2893.1,5.7,2885.3,68.2,42074,0.032,0,1,0,17053.09796794078,0,0,0,0.8,76.7,1
-65.26398823734606,-19.012756298705362,2880.9,21.0,2685.8,196.4,81668,0.018,1,1,0,8061.51109424336,0,0,0,1,0.0,0
-65.25557461767737,-19.021353180234176,2853.2,0.6,1390.2,156.4,81668,0.018,1,1,1,5728.4365425562955,0,0,0,1,73.5,1
-65.24855050058186,-19.034991166094656,2850.0,0.0,394.6,10.2,81668,0.018,1,1,1,15970.385748827055,0,0,0,1,69.0,1
-65.2550872408993,-19.04595397458661,2803.1,7.3,618.7,133.0,16206,0.005,1,1,1,6335.003928634355,1,0,0,0.8,0.0,0
-65.28478624938776,-19.004125661895454,2900.0,0.0,4913.4,431.0,116400,0.045,1,1,1,14669.810657649412,0,0,0,0.8,90.8,1
-65.24679585629134,-19.009841862602514,2900.0,0.8,1929.3,6.5,81668,0.018,1,1,1,15064.905221262794,1,0,0,0.8,0.0,0
-65.30190675454867,-19.018540024735053,2942.0,12.3,4685.1,112.8,116400,0.045,1,1,1,18294.2753499838,1,0,0,0.8,0.0,0
-65.27600841840646,-19.008012726654588,2850.0,0.1,3948.2,76.0,116400,0.045,1,1,1,13064.772199527984,0,0,0,1,97.5,1
-65.26493193931427,-19.012037972161682,2888.5,14.6,2810.5,198.2,81668,0.018,1,1,1,16265.236985077165,0,0,0,0.8,69.8,1
-65.27563594648825,-19.050883055163776,2742.7,15.0,1012.8,64.6,42074,0.032,1,0,1,9600.215373326726,1,0,0,0.8,0.0,0
-65.31080529234569,-19.00812240994913,2951.4,1.5,6148.2,115.9,116400,0.045,1,1,1,11391.20769093804,0,0,0,1,97.3,1
-65.26174278950492,-19.029115200979444,2800.0,5.4,1491.8,43.4,81668,0.018,1,1,0,15501.915614817797,0,0,0,0.8,66.7,1
-65.27564508292932,-19.051791171611796,2727.5,34.1,1072.0,60.9,42074,0.032,0,1,1,9266.50188588048,0,0,0,1,0.0,0
-65.28388333749487,-19.005415510230286,2900.0,0.0,4745.6,270.3,116400,0.045,0,1,0,11837.33842694064,0,0,0,0.8,83.1,1
-65.24375285588455,-19.071236830276305,2950.5,9.4,2526.8,76.2,40398,0.05,1,1,1,8089.541563291984,0,0,0,1,92.3,1
-65.26716539068816,-19.088449921374647,2655.2,18.8,4262.7,149.4,42074,0.032,1,1,1,19567.69590413157,1,0,0,0.8,0.0,0
-65.25120890731831,-19.03821769997414,2837.8,6.8,825.9,63.4,81668,0.018,0,1,1,8107.3350750187365,0,1,0,1,0.0,0
-65.26938039994107,-19.02469173912199,2802.4,3.4,2294.0,22.3,116400,0.045,1,0,1,15447.73245286505,0,0,0,0.8,86.3,1
-65.27896887497995,-19.015806128543016,2849.6,1.6,3486.1,177.0,116400,0.045,0,1,1,6482.478218401129,0,0,1,0.8,0.0,0
-65.27296545591349,-19.017476761488183,2802.1,5.9,3071.5,16.6,116400,0.045,1,1,0,14682.76786395488,0,0,0,0.8,88.8,1
-65.23905430832995,-19.087889733263992,2900.0,0.8,4398.1,689.1,40398,0.05,1,1,1,3556.0660879500456,0,0,0,0.8,0.0,0
-65.26166939159562,-19.045493509659913,2798.1,2.1,79.1,141.2,16206,0.005,1,1,0,6259.38232340206,1,0,0,0.8,0.0,0
-65.28310501679802,-19.030109586329992,2899.9,3.6,2356.0,303.9,116400,0.045,1,1,1,11848.53192268924,0,0,0,0.8,88.7,1
-65.28796730384833,-19.021868766684488,2898.5,3.8,3377.5,279.5,116400,0.045,1,1,0,6269.16061574595,0,0,1,1,0.0,0
-65.23736934547793,-19.025203235944208,2853.6,22.9,1301.0,171.4,81668,0.018,1,1,1,7571.811584526159,0,0,0,1,0.0,0
-65.25577085207934,-19.021750227500156,2852.4,3.7,1367.5,155.2,81668,0.018,1,1,1,13406.596356949603,0,0,0,1,73.4,1
-65.28381302856448,-19.058707558205995,2850.0,0.0,2222.2,342.1,42074,0.032,1,1,1,5098.648083181313,0,0,0,1,82.9,1
-65.25490282944126,-19.030966497496138,2800.1,1.1,750.3,13.9,81668,0.018,1,1,1,14831.927719636478,0,0,0,1,70.5,1
-65.23594740394228,-19.074188787292655,2926.1,45.5,3268.0,24.6,40398,0.05,1,1,0,11583.999598222425,0,0,0,1,0.0,0
-65.23738230672899,-19.07527338633881,2909.0,18.6,3269.4,213.3,40398,0.05,1,1,1,3948.307807254,0,0,0,0.8,0.0,0
-65.25205601457297,-19.017484976387657,2899.3,3.7,1615.2,27.1,81668,0.018,1,1,1,18360.456620464643,0,0,0,0.8,73.7,1
-65.28469119997109,-19.059787605665512,2872.4,36.2,2370.0,323.1,42074,0.032,1,1,1,6145.424663548888,0,0,0,0.8,0.0,0
-65.31443455690687,-18.99964835967302,2960.0,14.9,7074.4,393.6,116400,0.045,1,1,0,17234.09519898012,0,0,0,0.8,76.4,1
-65.26947797921488,-19.035003188891228,2751.3,9.3,1162.8,12.0,116400,0.045,1,1,1,7195.912515056328,0,0,0,0.8,79.7,1
-65.26875449972711,-19.085915122204742,2662.9,57.2,4047.4,41.8,42074,0.032,1,1,1,10802.249772941643,0,0,1,0.8,0.0,0
-65.2600732532517,-19.02308674041885,2841.9,12.9,1593.2,48.4,81668,0.018,1,1,1,15809.645793517231,0,0,0,0.8,65.5,1
-65.30890781373289,-19.009990607651567,2952.4,1.7,5861.2,138.0,116400,0.045,1,1,1,10212.981739195038,0,0,0,1,97.0,1
-65.2572382389935,-19.027133738120344,2800.1,0.6,1105.2,28.7,81668,0.018,0,1,1,15562.7492313336,0,0,1,0.8,0.0,0
-65.2592245748318,-19.050931044154687,2800.6,1.8,366.0,307.9,16206,0.005,1,1,1,11041.55265103115,1,1,0,0.5,0.0,0
-65.25593161978557,-19.05821541765986,2849.3,3.2,743.7,128.2,40398,0.05,1,1,0,6598.746150063265,1,0,0,1,0.0,0
-65.27897033849047,-19.024612344883877,2851.1,0.8,2594.0,86.3,116400,0.045,1,1,1,19074.70722258845,0,0,0,0.8,93.1,1
-65.25900204979838,-19.01718745590658,2878.3,27.5,1975.6,103.2,81668,0.018,1,1,1,17337.17670590013,0,0,0,1,0.0,0
-65.31142517433564,-19.005650957984276,2950.3,1.5,6382.0,4.3,116400,0.045,0,1,1,17954.94893413788,0,0,0,1,92.5,1
-65.26636733925893,-19.005967442474628,2854.7,24.5,3437.4,110.8,81668,0.018,1,1,1,5182.509437783831,0,0,0,1,0.0,0
-65.3019796525311,-19.008147155968445,2900.0,0.0,5491.6,0.9,116400,0.045,1,1,0,19662.476180905986,0,0,0,0.8,90.5,1
-65.27937507087537,-19.01392876591076,2850.0,1.6,3696.1,27.6,116400,0.045,1,1,1,14390.956948638326,0,0,0,1,97.5,1
-65.24134837690887,-19.041488684679653,2880.3,40.1,1298.0,116.6,81668,0.018,1,1,1,17030.096750166413,0,0,0,1,0.0,0
-65.27239286227699,-19.052707558151027,2753.7,44.2,910.5,262.0,42074,0.032,1,1,1,8029.407441628705,0,0,0,0.8,0.0,0
-65.23623554414085,-19.025990786349936,2818.6,60.0,1362.0,300.7,81668,0.018,1,1,1,16654.17907656345,0,0,0,0.8,0.0,0
-65.24091363309063,-19.08041482340651,2946.6,8.9,3564.6,301.6,40398,0.05,1,1,1,8982.273003755836,0,0,0,1,92.6,1
-65.23389485827431,-19.08208265428874,2900.6,2.4,4097.0,94.6,40398,0.05,1,0,1,6118.449291362572,0,0,0,1,95.0,1
-65.28709884314209,-19.016155467048513,2896.0,2.7,3835.1,43.1,116400,0.045,0,1,0,10975.48669508249,0,0,0,1,87.5,1
-65.23577938758338,-19.05327905244761,2854.2,19.4,2117.1,46.7,40398,0.05,1,1,1,17086.65729980288,0,0,0,1,0.0,0
-65.28945329215892,-19.02256473597732,2895.0,8.6,3422.4,452.8,116400,0.045,0,1,1,3018.186384305914,0,1,0,0.8,0.0,0
-65.25758855944532,-19.018433737367083,2850.8,4.1,1776.4,91.4,81668,0.018,1,1,1,5152.299915970516,0,0,0,0.8,74.6,1
-65.26788527924239,-19.04469112156442,2788.0,7.1,83.2,20.8,42074,0.032,1,1,0,7164.2026236273905,0,0,1,0.8,0.0,0
-65.26782866602294,-19.08900587169212,2652.5,13.4,4341.7,85.6,42074,0.032,1,1,1,16541.811418537345,0,0,1,1,0.0,0
-65.30143500131864,-19.01579521255629,2930.7,13.9,4846.4,195.0,116400,0.045,1,1,1,10935.305493433512,0,0,0,1,87.1,1
-65.25209667001174,-19.045365276017982,2847.1,6.0,783.2,6.9,81668,0.018,1,1,1,16153.799568578377,0,0,0,1,68.9,1
-65.2393848753239,-19.048996724333303,2848.1,7.1,1750.4,187.8,40398,0.05,1,1,0,4765.128918614832,0,1,0,1,0.0,0
-65.25648208831609,-19.036348188103368,2803.2,2.1,1060.2,3.9,81668,0.018,0,1,1,5515.080001774115,0,1,0,0.5,62.4,1
-65.2572720157846,-19.05365645685476,2834.6,19.2,284.7,319.8,16206,0.005,1,1,0,15119.440956997598,1,0,0,1,0.0,0
-65.25922262747423,-19.03724346764441,2800.0,0.3,872.4,33.2,81668,0.018,1,1,0,4315.788295876104,0,0,0,0.8,0.0,0
-65.26402436495951,-19.050886990741848,2792.0,1.6,670.5,25.0,16206,0.005,1,1,1,12979.012211560643,1,0,0,1,0.0,0
-65.26334547073127,-19.052120118668036,2795.2,3.7,797.4,59.3,16206,0.005,0,1,1,16234.770365493674,1,0,0,1,0.0,0
-65.23928859114862,-19.083859795544686,2903.8,2.3,3982.5,322.3,40398,0.05,1,1,1,7000.430680744396,0,0,0,0.8,94.8,1
-65.2443360478756,-19.043355650984225,2850.0,0.0,1362.4,8.1,81668,0.018,1,1,1,6035.283435439855,0,0,0,0.8,72.2,1
-65.30965605074547,-19.01015041579537,2951.4,1.1,5908.5,65.5,116400,0.045,1,1,1,10532.360684990384,0,0,0,1,97.5,1
-65.30293997474645,-19.013522279049056,2934.2,12.7,5133.8,238.5,116400,0.045,1,1,1,8978.606769177784,0,0,0,0.8,85.6,1
-65.27257658594851,-19.055051180145774,2770.3,45.1,1144.2,281.9,42074,0.032,1,1,1,10090.355863499088,0,1,0,0.8,0.0,0
-65.28291458062931,-19.01371626354325,2890.1,7.4,3859.9,36.2,116400,0.045,1,1,1,6992.661582017794,0,0,0,0.8,92.5,1
-65.27731783050699,-19.04859388373075,2759.0,2.9,1067.8,4.5,42074,0.032,1,1,1,5445.968483753923,0,0,0,1,79.4,1
-65.28212002492529,-19.007828193001764,2897.6,4.5,4429.8,38.3,116400,0.045,1,1,0,15426.363585590081,0,1,0,0.5,87.1,1
-65.29269205084965,-19.026498169831353,2884.0,10.9,3376.7,743.8,116400,0.045,1,1,1,17093.17236301017,0,1,0,0.5,77.0,1
-65.27435397761501,-19.0352707042055,2843.1,42.5,1328.9,266.1,116400,0.045,1,1,1,4060.7754324909183,1,0,0,0.8,0.0,0
-65.24332315269574,-19.074202395475506,2951.9,4.7,2836.3,4.7,40398,0.05,1,1,1,5275.45466066586,0,0,0,1,98.4,1
-65.23702177192122,-19.082275834160843,2906.3,20.6,3939.6,36.9,40398,0.05,1,1,1,4637.68835864943,0,0,0,1,0.0,0
-65.28028894358613,-19.056965610689723,2756.9,52.8,1815.8,209.2,42074,0.032,1,1,1,16271.820018315042,1,1,0,1,0.0,0
-65.26587265609776,-19.06062776410819,2794.7,10.3,1465.0,81.2,42074,0.032,1,1,1,3079.1037689061577,0,0,0,1,0.0,0
-65.28330080476506,-19.02042634203174,2898.4,6.9,3222.2,81.4,116400,0.045,0,1,0,4457.190547938235,0,0,1,1,0.0,0
-65.30746463220693,-19.020799341739526,2950.0,0.0,5011.5,25.5,116400,0.045,1,1,1,8603.476343670813,0,1,0,0.5,92.5,1
-65.2587521264302,-19.043188724183942,2802.5,2.9,351.4,67.3,16206,0.005,0,1,0,15536.044357657069,1,0,0,0.8,0.0,0
-65.26283944269031,-19.019879620823254,2854.0,11.7,2040.5,90.2,81668,0.018,1,0,1,12950.124729632784,0,0,0,1,66.2,1
-65.26755097601054,-19.03689830819299,2762.9,11.9,933.6,13.0,116400,0.045,1,1,0,14332.696065880484,0,0,0,1,73.0,1
-65.27732752691333,-19.018583290342676,2849.9,0.6,3138.2,41.1,116400,0.045,1,1,1,6160.807785059222,0,0,1,1,0.0,0
-65.2536232795355,-19.035446486456124,2810.7,6.8,753.0,39.1,81668,0.018,1,0,1,16637.74303050403,0,0,0,1,63.0,1
-65.26600960536476,-19.0567729166459,2753.2,14.6,1218.7,22.2,42074,0.032,1,1,1,6997.550687648037,0,1,0,1,0.0,0
-65.30077012611761,-19.024705533878876,2946.6,10.8,4184.7,78.5,116400,0.045,0,1,0,18195.019334553966,0,1,0,0.5,76.3,1
-65.24558089653665,-19.039920069544614,2854.1,14.4,961.1,115.2,81668,0.018,0,1,1,12169.865692110168,0,0,0,0.8,55.1,1
-65.29782918760685,-19.017513707582108,2900.0,0.0,4439.3,176.6,116400,0.045,1,1,1,10834.645204353626,0,0,0,1,96.4,1
-65.25880289095898,-19.042649697730997,2801.2,2.1,380.6,109.3,81668,0.018,1,1,1,13285.796152972127,0,0,0,1,68.9,1
-65.28059787393566,-19.016371983082273,2851.7,5.2,3491.7,219.2,116400,0.045,1,1,0,4707.939500353411,0,0,0,1,0.0,0
-65.24992520250278,-19.016118667831826,2900.9,6.1,1717.7,11.2,81668,0.018,1,1,1,7414.247007861798,1,0,0,0.8,0.0,0
-65.25903975008897,-19.054708973869218,2801.1,3.9,492.6,226.7,40398,0.05,1,1,1,5393.763106456484,1,0,0,0.8,0.0,0
-65.23345943282703,-19.031638069831974,2749.9,1.9,1510.2,234.9,81668,0.018,1,1,1,11353.787767870055,0,0,0,0.8,71.1,1
-65.27028787709281,-19.021607153953383,2807.9,3.8,2609.2,77.8,116400,0.045,0,1,1,17371.74643901604,0,0,0,0.8,88.2,1
-65.26723926417358,-19.08313754186807,2680.0,39.1,3704.3,230.6,42074,0.032,1,1,0,9669.390241373785,0,0,0,0.8,0.0,0
-65.25518751744255,-19.02771430093678,2802.9,4.7,883.7,74.6,81668,0.018,1,1,1,10924.334235176351,0,0,0,1,70.7,1
-65.25478815648064,-19.029019691806884,2800.9,6.2,785.5,23.2,81668,0.018,1,1,1,6851.897450473545,0,1,0,0.5,63.7,1
-65.30209876376334,-19.030402407243578,2932.2,33.6,4003.6,190.8,116400,0.045,1,1,0,18729.17989848654,0,0,0,0.8,0.0,0
-65.26348249223219,-19.043706754920617,2789.9,3.4,227.5,229.7,16206,0.005,1,1,1,16636.00087195161,1,0,0,1,0.0,0
-65.27283767581305,-19.06051521772143,2702.6,15.6,1713.2,22.2,42074,0.032,1,1,1,16068.428184659562,0,0,0,1,0.0,0
-65.29811395605674,-19.022310379633765,2900.0,0.0,4112.2,207.3,116400,0.045,0,1,1,5499.547081379516,0,0,0,1,91.0,1
-65.27579023675457,-19.025592064644613,2809.1,9.3,2354.6,144.5,116400,0.045,0,1,1,10852.020064943277,0,0,0,1,83.2,1
-65.26767606718442,-19.033621616459797,2768.3,26.6,1296.6,87.9,116400,0.045,1,1,1,14967.882097848069,0,0,0,1,0.0,0
-65.27534625794205,-19.012630521835614,2831.8,14.0,3575.0,77.3,116400,0.045,0,1,0,15348.62931601584,0,0,1,1,0.0,0
-65.2797167631716,-19.005291815136385,2870.2,29.2,4440.6,96.2,116400,0.045,1,1,1,8906.39989813192,0,0,0,1,0.0,0
-65.29779978246327,-18.999598411129327,2900.0,0.0,5986.9,125.5,116400,0.045,1,1,0,18780.479701244505,0,0,0,1,92.1,1
-65.30345079872559,-19.0125898663257,2933.1,34.6,5244.0,267.9,116400,0.045,1,1,1,8228.159331033821,0,0,1,0.8,0.0,0
-65.25863811154714,-19.016338662146207,2863.3,26.7,2030.0,148.3,81668,0.018,1,1,0,9224.385662823857,0,0,0,1,0.0,0
-65.23395762140598,-19.08070445198487,2900.5,1.7,3968.0,234.0,40398,0.05,1,1,0,6466.132878065048,0,1,0,0.5,88.1,1
-65.24931756243978,-19.012215196469086,2923.6,46.5,2141.3,105.0,81668,0.018,0,1,1,19592.911390198995,0,0,1,1,0.0,0
-65.27204245509712,-19.055662436157817,2763.9,58.1,1181.3,230.7,42074,0.032,0,1,1,16694.90072137727,1,0,0,1,0.0,0
